fold,horizon_minutes,model,station_id,wape,accuracy,mae,rmse
2,45,baseline_daily,07111,0.18346070000812278,81.65392999918772,124.35714285714286,181.0242765224493
2,45,baseline_daily,09000,0.18469259723964868,81.53074027603513,40.523809523809526,62.12238305305485
2,45,baseline_daily,09122,0.2908531852647919,70.9146814735208,72.49255952380952,122.18381814572119
2,45,baseline_daily,10009,0.25258644427835253,74.74135557216475,85.99553571428571,139.97047413991416
2,45,baseline_last,02300,0.3436076518166645,65.63923481833355,99.56696428571429,153.60850535262253
2,45,baseline_last,03000,0.31261373710979423,68.73862628902057,79.75744047619048,121.50729328492415
2,45,baseline_last,05000,0.32161531443009544,67.83846855699045,109.10416666666667,170.49210112969763
2,45,baseline_last,05100,0.2609821399336576,73.90178600663424,154.19345238095238,216.67573012178713
2,45,baseline_last,06000,0.28178697167679667,71.82130283232033,143.63839285714286,206.02421624307038
2,45,baseline_last,06111,0.21264687673922694,78.7353123260773,50.60267857142857,71.08649786402076
2,45,baseline_last,07105,0.24290994075764988,75.70900592423502,66.50744047619048,102.49284963445244
2,45,baseline_last,07107,0.21780124059654216,78.21987594034579,61.39434523809524,85.29850421565769
2,45,baseline_last,07111,0.2777288703406519,72.22711296593481,188.25595238095238,267.73729461651664
2,45,baseline_last,09000,0.33345315202278814,66.65468479772119,73.16369047619048,111.60151795349294
2,45,baseline_last,09122,0.33911278285270763,66.08872171472923,84.52083333333333,129.7150838422058
2,45,baseline_last,10009,0.23689075960819794,76.31092403918021,80.65178571428571,123.59012038647288
2,45,baseline_weekly,02300,0.18232892540762613,81.7671074592374,52.833333333333336,84.38758724452536
2,45,baseline_weekly,03000,0.15020297699594046,84.97970230040596,38.32142857142857,58.46544563529242
2,45,baseline_weekly,05000,0.161641107523863,83.83588924761371,54.83482142857143,89.37758487770537
2,45,baseline_weekly,05100,0.16231478146542713,83.76852185345729,95.89880952380952,140.96951713723348
2,45,baseline_weekly,06000,0.1773075732894268,82.26924267105731,90.38095238095238,130.0023465905428
2,45,baseline_weekly,06111,0.17413843777554044,82.58615622244596,41.438988095238095,62.55427405366441
2,45,baseline_weekly,07105,0.18997228110223383,81.00277188977661,52.013392857142854,89.06330513420536
2,45,baseline_weekly,07107,0.16984030618978488,83.01596938102152,47.875,71.52359750459983
2,45,baseline_weekly,07111,0.15503316070593556,84.49668392940644,105.08779761904762,161.64355351469214
2,45,baseline_weekly,09000,0.17318322086201635,82.68167791379837,37.998511904761905,61.00450071218399
2,45,baseline_weekly,09122,0.1598364081437698,84.01635918562303,39.83779761904762,64.31772185982722
2,45,baseline_weekly,10009,0.19612831036457173,80.38716896354283,66.77380952380952,111.94369067058841
2,45,gradient_boosting,02300,0.16805515598818532,83.19448440118147,48.697232514582424,74.67278781568379
2,45,gradient_boosting,03000,0.14257673198672255,85.74232680132774,36.37573741913632,54.87300475923289
2,45,gradient_boosting,05000,0.13594246338906624,86.40575366109337,46.11686234208133,76.27870809035393
2,45,gradient_boosting,05100,0.12161942220674646,87.83805777932535,71.85517978893861,102.17868752374946
2,45,gradient_boosting,06000,0.14814844611567574,85.18515538843243,75.51734765348253,110.70277859885826
2,45,gradient_boosting,06111,0.16844820085160128,83.15517991483988,40.084906462473384,59.26897602500088
2,45,gradient_boosting,07105,0.15400305192634603,84.5996948073654,42.16521060108394,67.27475446521152
2,45,gradient_boosting,07107,0.159312599399989,84.0687400600011,44.90742431747458,68.22012644592891
2,45,gradient_boosting,07111,0.12663426268625855,87.33657373137414,85.837866610052,127.50880488495194
2,45,gradient_boosting,09000,0.1447866151509684,85.52133848490315,31.767950105557343,47.72851698014553
2,45,gradient_boosting,09122,0.15693565486248193,84.30643451375181,39.11481076326949,61.36782999395566
2,45,gradient_boosting,10009,0.16225034653040757,83.77496534695923,55.23972400646639,89.04752089528198
2,60,baseline_daily,02300,0.29957119013994093,70.04288098600591,86.80654761904762,144.23339014712693
2,60,baseline_daily,03000,0.17744155662358266,82.25584433764173,45.270833333333336,68.68579252828124
2,60,baseline_daily,05000,0.17867858646827625,82.13214135317237,60.614583333333336,94.58558577137579
2,60,baseline_daily,05100,0.1759711458299226,82.40288541700774,103.9672619047619,153.39520620187022
2,60,baseline_daily,06000,0.18705516923274537,81.29448307672547,95.34970238095238,142.0436039273387
2,60,baseline_daily,06111,0.3066042160424731,69.33957839575268,72.96130952380952,107.09230553481378
2,60,baseline_daily,07105,0.24186640578292298,75.8133594217077,66.22172619047619,108.91755701534292
2,60,baseline_daily,07107,0.2996542167084598,70.03457832915402,84.4672619047619,126.91133950612173
2,60,baseline_daily,07111,0.18346070000812278,81.65392999918772,124.35714285714286,181.0242765224493
2,60,baseline_daily,09000,0.18469259723964868,81.53074027603513,40.523809523809526,62.12238305305485
2,60,baseline_daily,09122,0.2908531852647919,70.9146814735208,72.49255952380952,122.18381814572119
2,60,baseline_daily,10009,0.25258644427835253,74.74135557216475,85.99553571428571,139.97047413991416
2,60,baseline_last,02300,0.42412119655925024,57.58788034407498,122.89732142857143,185.04880710748924
2,60,baseline_last,03000,0.3939445196211096,60.605548037889044,100.50744047619048,151.93597394485425
2,60,baseline_last,05000,0.4075352681078046,59.24647318921954,138.2514880952381,210.54499504969525
2,60,baseline_last,05100,0.32894408748939,67.10559125106099,194.3467261904762,267.0238558318963
2,60,baseline_last,06000,0.3544604228337216,64.55395771662783,180.68303571428572,254.75392246618063
2,60,baseline_last,06111,0.24753459693708454,75.24654030629154,58.904761904761905,80.6615319597591
2,60,baseline_last,07105,0.28383607804772,71.616392195228,77.71279761904762,115.66578109651387
2,60,baseline_last,07107,0.2486366635871717,75.13633364128283,70.08630952380952,98.6543991730246
2,60,baseline_last,07111,0.33450930717065963,66.54906928293404,226.74404761904762,321.8196404080723
2,60,baseline_last,09000,0.4110074943199159,58.89925056800841,90.18005952380952,138.47443141158553
2,60,baseline_last,09122,0.43315421816227834,56.684578183772174,107.95982142857143,162.1662736132857
2,60,baseline_last,10009,0.2821202068281255,71.78797931718745,96.05059523809524,146.22487574183228
2,60,baseline_weekly,02300,0.18232892540762613,81.7671074592374,52.833333333333336,84.38758724452536
2,60,baseline_weekly,03000,0.15020297699594046,84.97970230040596,38.32142857142857,58.46544563529242
2,60,baseline_weekly,05000,0.161641107523863,83.83588924761371,54.83482142857143,89.37758487770537
2,60,baseline_weekly,05100,0.16231478146542713,83.76852185345729,95.89880952380952,140.96951713723348
2,60,baseline_weekly,06000,0.1773075732894268,82.26924267105731,90.38095238095238,130.0023465905428
2,60,baseline_weekly,06111,0.17413843777554044,82.58615622244596,41.438988095238095,62.55427405366441
2,60,baseline_weekly,07105,0.18997228110223383,81.00277188977661,52.013392857142854,89.06330513420536
2,60,baseline_weekly,07107,0.16984030618978488,83.01596938102152,47.875,71.52359750459983
2,60,baseline_weekly,07111,0.15503316070593556,84.49668392940644,105.08779761904762,161.64355351469214
2,60,baseline_weekly,09000,0.17318322086201635,82.68167791379837,37.998511904761905,61.00450071218399
2,60,baseline_weekly,09122,0.1598364081437698,84.01635918562303,39.83779761904762,64.31772185982722
2,60,baseline_weekly,10009,0.19612831036457173,80.38716896354283,66.77380952380952,111.94369067058841
2,60,gradient_boosting,02300,0.16826743576419867,83.17325642358013,48.75874468628509,72.5542612428058
2,60,gradient_boosting,03000,0.1464191557096933,85.35808442903067,37.356058643029016,55.61725288223508
2,60,gradient_boosting,05000,0.14589906611259926,85.41009338874007,49.4945212850551,75.67793722874181
2,60,gradient_boosting,05100,0.1218206257609883,87.81793742390117,71.97405486087939,105.55154958439489
2,60,gradient_boosting,06000,0.14017993673507376,85.98200632649262,71.45547114412585,103.50915535734103
2,60,gradient_boosting,06111,0.1788551129978959,82.11448870021042,42.56139536433412,63.78094833885836
2,60,gradient_boosting,07105,0.1666669755409327,83.33330244590672,45.63252504430983,70.09713008025643
2,60,gradient_boosting,07107,0.17123975942310923,82.87602405768908,48.269481292741766,72.1596948417255
2,60,gradient_boosting,07111,0.12691858851144136,87.30814114885587,86.03059424740795,124.68556772671921
2,60,gradient_boosting,09000,0.1476633159750246,85.23366840249754,32.39913336895462,48.19568640060673
2,60,gradient_boosting,09122,0.1659088109124407,83.40911890875593,41.35128979125699,65.51146927066557
2,60,gradient_boosting,10009,0.16686251820065057,83.31374817993495,56.809983149715244,89.57610560499187
3,15,baseline_daily,02300,0.30515941858527645,69.48405814147236,92.66220238095238,155.85101917719828
3,15,baseline_daily,03000,0.1709679596795968,82.90320403204032,45.229166666666664,68.4886156685217
3,15,baseline_daily,05000,0.17242736588045485,82.75726341195451,59.32142857142857,88.3482186469837
3,15,baseline_daily,05100,0.16808478619658615,83.19152138034138,101.38839285714286,150.99015952640596
3,15,baseline_daily,06000,0.18131027159650834,81.86897284034916,93.2514880952381,134.68180644799517
3,15,baseline_daily,06111,0.30029209402877216,69.97079059712279,73.58630952380952,114.14197247705324
3,15,baseline_daily,07105,0.2024432809773124,79.75567190226876,55.92857142857143,86.62214401256375
3,15,baseline_daily,07107,0.29911278808892516,70.08872119110748,87.29464285714286,134.8333848372378
3,15,baseline_daily,07111,0.1767095434704661,82.3290456529534,122.47470238095238,182.6461132314932
3,15,baseline_daily,09000,0.18748875307415974,81.25112469258401,41.861607142857146,62.52933835218396
3,15,baseline_daily,09122,0.28952830905784604,71.0471690942154,73.68452380952381,124.92024836823273
3,15,baseline_daily,10009,0.20226211051951049,79.77378894804895,69.13541666666667,110.42634503854336
3,15,baseline_last,02300,0.20584747174767465,79.41525282523254,62.50595238095238,101.9247066875021
3,15,baseline_last,03000,0.17892741427414274,82.10725857258574,47.33482142857143,73.18745298075022
3,15,baseline_last,05000,0.17906684025900438,82.09331597409957,61.60565476190476,91.31779119150463
3,15,baseline_last,05100,0.1590900680648034,84.09099319351967,95.96279761904762,143.02759994224226
3,15,baseline_last,06000,0.18132184490036832,81.86781550996317,93.25744047619048,133.4235279012628
3,15,baseline_last,06111,0.16355443818962428,83.64455618103757,40.07886904761905,58.447868000548354
3,15,baseline_last,07105,0.17094348566134487,82.90565143386551,47.226190476190474,72.34143168403041
3,15,baseline_last,07107,0.15282480114215785,84.71751988578421,44.601190476190474,63.18333584554893
3,15,baseline_last,07111,0.16898656584069238,83.10134341593076,117.12202380952381,171.96558002776518
3,15,baseline_last,09000,0.1836697969221746,81.63302030778254,41.00892857142857,62.17498827234844
3,15,baseline_last,09122,0.18049034340410355,81.95096565958964,45.93452380952381,71.91221086455742
3,15,baseline_last,10009,0.17432530681724184,82.56746931827581,59.586309523809526,93.00022401406711
3,15,baseline_weekly,02300,0.18710243366951884,81.28975663304811,56.813988095238095,92.96774434229992
3,15,baseline_weekly,03000,0.15614031140311402,84.3859688596886,41.30654761904762,63.906670230892175
3,15,baseline_weekly,05000,0.15449862236313383,84.55013776368662,53.15327380952381,84.01203676514795
3,15,baseline_weekly,05100,0.1430520366400312,85.69479633599688,86.28869047619048,132.30899305359836
3,15,baseline_weekly,06000,0.1723120278453691,82.76879721546308,88.6235119047619,132.88641430613913
3,15,baseline_weekly,06111,0.16363338252172488,83.63666174782752,40.098214285714285,60.27313821659023
3,15,baseline_weekly,07105,0.19812337060737292,80.18766293926271,54.73511904761905,88.95216745666232
3,15,baseline_weekly,07107,0.15898939424841935,84.10106057515807,46.40029761904762,69.03099502259491
3,15,baseline_weekly,07111,0.16333979598628456,83.66602040137154,113.20833333333333,167.32362782515634
3,15,baseline_weekly,09000,0.16256889783459189,83.74311021654081,36.29761904761905,52.90869831268633
3,15,baseline_weekly,09122,0.15918911491436824,84.08108850856317,40.513392857142854,62.91037890371925
3,15,baseline_weekly,10009,0.20760393039525984,79.23960696047402,70.96130952380952,119.00889072430081
3,15,gradient_boosting,02300,0.14517943745027367,85.48205625497263,44.08399543077105,69.13844351751054
3,15,gradient_boosting,03000,0.1315314311314379,86.8468568868562,34.79632693574778,54.843167699038446
3,15,gradient_boosting,05000,0.12746508555722222,87.25349144427777,43.85273143635547,65.01642603697707
3,15,gradient_boosting,05100,0.11298763048283184,88.70123695171681,68.15390331634732,100.68137584414822
3,15,gradient_boosting,06000,0.12727184916696102,87.2728150833039,65.45844988784609,96.22523188822066
3,15,gradient_boosting,06111,0.13932263929250935,86.06773607074906,34.14088836341576,48.272948774650196
3,15,gradient_boosting,07105,0.1356138679879931,86.43861320120068,37.46575270789717,58.63828793120833
3,15,gradient_boosting,07107,0.14000350598700306,85.99964940129969,40.859356538945,57.88095613194654
3,15,gradient_boosting,07111,0.12172007598499829,87.82799240150017,84.36233712833469,122.2007804924286
3,15,gradient_boosting,09000,0.14217368842898867,85.78263115710114,31.74387259758019,48.79378531582626
3,15,gradient_boosting,09122,0.13764884967443197,86.2351150325568,35.03142740754521,56.849561179848685
3,15,gradient_boosting,10009,0.14790478742681545,85.20952125731846,50.555485055918496,79.58612319013044
3,30,baseline_daily,02300,0.30515941858527645,69.48405814147236,92.66220238095238,155.85101917719828
3,30,baseline_daily,03000,0.1709679596795968,82.90320403204032,45.229166666666664,68.4886156685217
3,30,baseline_daily,05000,0.17242736588045485,82.75726341195451,59.32142857142857,88.3482186469837
3,30,baseline_daily,05100,0.16808478619658615,83.19152138034138,101.38839285714286,150.99015952640596
3,30,baseline_daily,06000,0.18131027159650834,81.86897284034916,93.2514880952381,134.68180644799517
3,30,baseline_daily,06111,0.30029209402877216,69.97079059712279,73.58630952380952,114.14197247705324
3,30,baseline_daily,07105,0.2024432809773124,79.75567190226876,55.92857142857143,86.62214401256375
3,30,baseline_daily,07107,0.29911278808892516,70.08872119110748,87.29464285714286,134.8333848372378
3,30,baseline_daily,07111,0.1767095434704661,82.3290456529534,122.47470238095238,182.6461132314932
3,30,baseline_daily,09000,0.18748875307415974,81.25112469258401,41.861607142857146,62.52933835218396
3,30,baseline_daily,09122,0.28952830905784604,71.0471690942154,73.68452380952381,124.92024836823273
3,30,baseline_daily,10009,0.20226211051951049,79.77378894804895,69.13541666666667,110.42634503854336
3,30,baseline_last,02300,0.26716947474688074,73.28305252531193,81.1264880952381,127.01312853964573
3,30,baseline_last,03000,0.24466744667446674,75.53325533255332,64.72619047619048,99.03944921090788
3,30,baseline_last,05000,0.24563892505395923,75.43610749460407,84.50892857142857,125.70784108210518
3,30,baseline_last,05100,0.20666635417874474,79.33336458212553,124.66071428571429,179.8840813915874
3,30,baseline_last,06000,0.21921284173796304,78.07871582620369,112.74553571428571,159.8926118412873
3,30,baseline_last,06111,0.18452933996465723,81.54706600353427,45.21875,64.76823378125157
3,30,baseline_last,07105,0.1931409303427919,80.6859069657208,53.35863095238095,80.40162393230861
3,30,baseline_last,07107,0.17155822965531306,82.84417703446869,50.06845238095238,72.13780628240711
3,30,baseline_last,07111,0.2132224591145951,78.6777540885405,147.78125,208.56232296252315
3,30,baseline_last,09000,0.2495451243326824,75.04548756673177,55.717261904761905,83.18292378561726
3,30,baseline_last,09122,0.25764370874092957,74.23562912590704,65.56994047619048,100.4675750227524
3,30,baseline_last,10009,0.2051136932567687,79.48863067432312,70.11011904761905,109.35466817827647
3,30,baseline_weekly,02300,0.18710243366951884,81.28975663304811,56.813988095238095,92.96774434229992
3,30,baseline_weekly,03000,0.15614031140311402,84.3859688596886,41.30654761904762,63.906670230892175
3,30,baseline_weekly,05000,0.15449862236313383,84.55013776368662,53.15327380952381,84.01203676514795
3,30,baseline_weekly,05100,0.1430520366400312,85.69479633599688,86.28869047619048,132.30899305359836
3,30,baseline_weekly,06000,0.1723120278453691,82.76879721546308,88.6235119047619,132.88641430613913
3,30,baseline_weekly,06111,0.16363338252172488,83.63666174782752,40.098214285714285,60.27313821659023
3,30,baseline_weekly,07105,0.19812337060737292,80.18766293926271,54.73511904761905,88.95216745666232
3,30,baseline_weekly,07107,0.15898939424841935,84.10106057515807,46.40029761904762,69.03099502259491
3,30,baseline_weekly,07111,0.16333979598628456,83.66602040137154,113.20833333333333,167.32362782515634
3,30,baseline_weekly,09000,0.16256889783459189,83.74311021654081,36.29761904761905,52.90869831268633
3,30,baseline_weekly,09122,0.15918911491436824,84.08108850856317,40.513392857142854,62.91037890371925
3,30,baseline_weekly,10009,0.20760393039525984,79.23960696047402,70.96130952380952,119.00889072430081
3,30,gradient_boosting,02300,0.15446208766227706,84.55379123377229,46.90268874380697,72.40434879795596
3,30,gradient_boosting,03000,0.13463961457413592,86.5360385425864,35.61858946507677,56.1038171911097
3,30,gradient_boosting,05000,0.1327345185736661,86.72654814263339,45.66561242946665,70.73188621559059
3,30,gradient_boosting,05100,0.12026620342431511,87.97337965756849,72.54432335095642,109.84037296712222
3,30,gradient_boosting,06000,0.13466824663597032,86.53317533640296,69.2625645938452,100.30793935380004
3,30,gradient_boosting,06111,0.1346042765432768,86.53957234567233,32.98465778454021,47.01563642443866
3,30,gradient_boosting,07105,0.1387625248963212,86.12374751036788,38.33562540483903,58.845240049232814
3,30,gradient_boosting,07107,0.1367000291292975,86.32999708707025,39.89525254886581,55.745081774825344
3,30,gradient_boosting,07111,0.12456067795188337,87.54393220481165,86.33111523530289,124.13904559995682
3,30,gradient_boosting,09000,0.14771994970462143,85.22800502953785,32.9822157345701,49.98554996716524
3,30,gradient_boosting,09122,0.14714865805358404,85.2851341946416,37.4491145034198,60.6579216472143
3,30,gradient_boosting,10009,0.1484168833433851,85.15831166566149,50.73052507935346,78.96226211924589
3,45,baseline_daily,02300,0.30515941858527645,69.48405814147236,92.66220238095238,155.85101917719828
3,45,baseline_daily,03000,0.1709679596795968,82.90320403204032,45.229166666666664,68.4886156685217
3,45,baseline_daily,05000,0.17242736588045485,82.75726341195451,59.32142857142857,88.3482186469837
3,45,baseline_daily,05100,0.16808478619658615,83.19152138034138,101.38839285714286,150.99015952640596
3,45,baseline_daily,06000,0.18131027159650834,81.86897284034916,93.2514880952381,134.68180644799517
3,45,baseline_daily,06111,0.30029209402877216,69.97079059712279,73.58630952380952,114.14197247705324
3,45,baseline_daily,07105,0.2024432809773124,79.75567190226876,55.92857142857143,86.62214401256375
3,45,baseline_daily,07107,0.29911278808892516,70.08872119110748,87.29464285714286,134.8333848372378
3,45,baseline_daily,07111,0.1767095434704661,82.3290456529534,122.47470238095238,182.6461132314932
3,45,baseline_daily,09000,0.18748875307415974,81.25112469258401,41.861607142857146,62.52933835218396
3,45,baseline_daily,09122,0.28952830905784604,71.0471690942154,73.68452380952381,124.92024836823273
3,45,baseline_daily,10009,0.20226211051951049,79.77378894804895,69.13541666666667,110.42634503854336
3,45,baseline_last,02300,0.3447812833857704,65.52187166142296,104.69345238095238,160.29449274620106
3,45,baseline_last,03000,0.3186088110881109,68.13911889118891,84.28720238095238,127.74412319909187
3,45,baseline_last,05000,0.324672459806309,67.53275401936911,111.69940476190476,169.21840634995664
3,45,baseline_last,05100,0.27111205405712113,72.88879459428789,163.5342261904762,227.67776610501832
3,45,baseline_last,06000,0.2896797956154538,71.03202043845462,148.98809523809524,205.2463603876594
3,45,baseline_last,06111,0.2185847103046644,78.14152896953355,53.563988095238095,75.2991553579391
3,45,baseline_last,07105,0.23768663951910024,76.23133604808999,65.66517857142857,98.56422398619085
3,45,baseline_last,07107,0.20390067305731185,79.60993269426882,59.507440476190474,83.82611147062539
3,45,baseline_last,07111,0.27419683823829366,72.58031617617064,190.04166666666666,266.87638145064557
3,45,baseline_last,09000,0.3272705460507461,67.27294539492539,73.07142857142857,108.81103924650643
3,45,baseline_last,09122,0.33718856528069324,66.28114347193068,85.8139880952381,130.57473115678496
3,45,baseline_last,10009,0.2350139531643861,76.49860468356138,80.33035714285714,119.72550450330719
3,45,baseline_weekly,02300,0.18710243366951884,81.28975663304811,56.813988095238095,92.96774434229992
3,45,baseline_weekly,03000,0.15614031140311402,84.3859688596886,41.30654761904762,63.906670230892175
3,45,baseline_weekly,05000,0.15449862236313383,84.55013776368662,53.15327380952381,84.01203676514795
3,45,baseline_weekly,05100,0.1430520366400312,85.69479633599688,86.28869047619048,132.30899305359836
3,45,baseline_weekly,06000,0.1723120278453691,82.76879721546308,88.6235119047619,132.88641430613913
3,45,baseline_weekly,06111,0.16363338252172488,83.63666174782752,40.098214285714285,60.27313821659023
3,45,baseline_weekly,07105,0.19812337060737292,80.18766293926271,54.73511904761905,88.95216745666232
3,45,baseline_weekly,07107,0.15898939424841935,84.10106057515807,46.40029761904762,69.03099502259491
3,45,baseline_weekly,07111,0.16333979598628456,83.66602040137154,113.20833333333333,167.32362782515634
3,45,baseline_weekly,09000,0.16256889783459189,83.74311021654081,36.29761904761905,52.90869831268633
3,45,baseline_weekly,09122,0.15918911491436824,84.08108850856317,40.513392857142854,62.91037890371925
3,45,baseline_weekly,10009,0.20760393039525984,79.23960696047402,70.96130952380952,119.00889072430081
3,45,gradient_boosting,02300,0.1566143169095124,84.33856830904875,47.5562169979965,73.0298761976201
3,45,gradient_boosting,03000,0.13396492858719306,86.60350714128069,35.44010289362624,55.79129231597348
3,45,gradient_boosting,05000,0.1365053014644451,86.34946985355549,46.96290202599621,72.53404204725881
3,45,gradient_boosting,05100,0.11904378255128593,88.09562174487141,71.80696162705536,108.71769159366914
3,45,gradient_boosting,06000,0.13653854510986546,86.34614548901345,70.22449639361164,104.15616492731823
3,45,gradient_boosting,06111,0.14709118725935988,85.290881274064,36.04456410648894,52.45695415564575
3,45,gradient_boosting,07105,0.1512002432067168,84.87997567932833,41.771767190198496,63.804380440814136
3,45,gradient_boosting,07107,0.1461732623105622,85.38267376894377,42.65997054218373,61.2607817110266
3,45,gradient_boosting,07111,0.12883584398744188,87.11641560125581,89.29416792363546,126.59356359485432
3,45,gradient_boosting,09000,0.15251590473734725,84.74840952626528,34.05303402186952,53.16051488494051
3,45,gradient_boosting,09122,0.1510904415389011,84.89095584610989,38.45229253468376,59.87368413699947
3,45,gradient_boosting,10009,0.1560023809009872,84.39976190990129,53.323331675318535,83.36382584375316
3,60,baseline_daily,02300,0.30515941858527645,69.48405814147236,92.66220238095238,155.85101917719828
3,60,baseline_daily,03000,0.1709679596795968,82.90320403204032,45.229166666666664,68.4886156685217
3,60,baseline_daily,05000,0.17242736588045485,82.75726341195451,59.32142857142857,88.3482186469837
3,60,baseline_daily,05100,0.16808478619658615,83.19152138034138,101.38839285714286,150.99015952640596
3,60,baseline_daily,06000,0.18131027159650834,81.86897284034916,93.2514880952381,134.68180644799517
3,60,baseline_daily,06111,0.30029209402877216,69.97079059712279,73.58630952380952,114.14197247705324
3,60,baseline_daily,07105,0.2024432809773124,79.75567190226876,55.92857142857143,86.62214401256375
3,60,baseline_daily,07107,0.29911278808892516,70.08872119110748,87.29464285714286,134.8333848372378
3,60,baseline_daily,07111,0.1767095434704661,82.3290456529534,122.47470238095238,182.6461132314932
3,60,baseline_daily,09000,0.18748875307415974,81.25112469258401,41.861607142857146,62.52933835218396
3,60,baseline_daily,09122,0.28952830905784604,71.0471690942154,73.68452380952381,124.92024836823273
3,60,baseline_daily,10009,0.20226211051951049,79.77378894804895,69.13541666666667,110.42634503854336
3,60,baseline_last,02300,0.43671773158085603,56.3282268419144,132.61011904761904,198.260343211839
3,60,baseline_last,03000,0.39930024300243,60.06997569975701,105.63392857142857,160.71725394084393
3,60,baseline_last,05000,0.4110851107083692,58.89148892916308,141.42857142857142,211.7650947562956
3,60,baseline_last,05100,0.3382393937076445,66.17606062923555,204.02529761904762,281.24749469783643
3,60,baseline_last,06000,0.34631375805429615,65.36862419457039,178.11607142857142,245.7982198490306
3,60,baseline_last,06111,0.25079399780170397,74.92060021982961,61.45684523809524,85.14445882761613
3,60,baseline_last,07105,0.27197660138323315,72.80233986167669,75.13839285714286,111.31848480609054
3,60,baseline_last,07107,0.24144401386905975,75.85559861309402,70.46428571428571,98.01990504848638
3,60,baseline_last,07111,0.3384111320807381,66.1588867919262,234.54761904761904,325.6063939936128
3,60,baseline_last,09000,0.40668883838417497,59.33111616158251,90.80357142857143,135.25760255016738
3,60,baseline_last,09122,0.4197096296989294,58.02903703010707,106.81547619047619,162.41219239359845
3,60,baseline_last,10009,0.28426144007105014,71.57385599289499,97.16369047619048,144.61844297190814
3,60,baseline_weekly,02300,0.18710243366951884,81.28975663304811,56.813988095238095,92.96774434229992
3,60,baseline_weekly,03000,0.15614031140311402,84.3859688596886,41.30654761904762,63.906670230892175
3,60,baseline_weekly,05000,0.15449862236313383,84.55013776368662,53.15327380952381,84.01203676514795
3,60,baseline_weekly,05100,0.1430520366400312,85.69479633599688,86.28869047619048,132.30899305359836
3,60,baseline_weekly,06000,0.1723120278453691,82.76879721546308,88.6235119047619,132.88641430613913
3,60,baseline_weekly,06111,0.16363338252172488,83.63666174782752,40.098214285714285,60.27313821659023
3,60,baseline_weekly,07105,0.19812337060737292,80.18766293926271,54.73511904761905,88.95216745666232
3,60,baseline_weekly,07107,0.15898939424841935,84.10106057515807,46.40029761904762,69.03099502259491
3,60,baseline_weekly,07111,0.16333979598628456,83.66602040137154,113.20833333333333,167.32362782515634
3,60,baseline_weekly,09000,0.16256889783459189,83.74311021654081,36.29761904761905,52.90869831268633
3,60,baseline_weekly,09122,0.15918911491436824,84.08108850856317,40.513392857142854,62.91037890371925
3,60,baseline_weekly,10009,0.20760393039525984,79.23960696047402,70.96130952380952,119.00889072430081
3,60,gradient_boosting,02300,0.1702007128188603,82.97992871811397,51.68175037729125,79.86749729030579
3,60,gradient_boosting,03000,0.14813755750507587,85.18624424949242,39.18943812949757,59.93710839413897
3,60,gradient_boosting,05000,0.13226436770454675,86.77356322954533,45.50386303975785,69.34848471643764
3,60,gradient_boosting,05100,0.12350517612497988,87.649482387502,74.49806493613761,112.17506389186974
3,60,gradient_boosting,06000,0.1383272630421836,86.16727369578165,71.1444696940902,105.84564593492821
3,60,gradient_boosting,06111,0.15388665551930877,84.61133444806912,37.709787536207045,53.691109706499915
3,60,gradient_boosting,07105,0.14366400279893596,85.6335997201064,39.689746201827475,60.640202735645666
3,60,gradient_boosting,07107,0.1489875427615161,85.10124572384838,43.48130489045913,62.132840769148935
3,60,gradient_boosting,07111,0.1311335262642435,86.88664737357566,90.88665663415208,131.85623980875943
3,60,gradient_boosting,09000,0.1553452120851082,84.46547879148918,34.68474846199661,52.546461186773904
3,60,gradient_boosting,09122,0.1561287210704141,84.38712789295859,39.73452717801403,61.62550881189215
3,60,gradient_boosting,10009,0.15194596928232154,84.80540307176784,51.9368055152402,80.39457140148072
